,participant,qid,opcode,subgoal,correct,timestamp
228,60106245db5b643e9ca0542f,access1,access_from-matrix_rows-or-columns,2,False,2021-02-01 16:55:07.816000+00:00
229,60106245db5b643e9ca0542f,access1,access_from-matrix_multiple-values,2,False,2021-02-01 16:55:10.426000+00:00
230,60106245db5b643e9ca0542f,access1,access_from-matrix_single-value,2,False,2021-02-01 16:55:13.437000+00:00
231,60106245db5b643e9ca0542f,access1,create_vector_from-smaller-vectors,2,True,2021-02-01 16:55:45.794000+00:00
232,60106245db5b643e9ca0542f,access2,access_from-dataframe_column(s)-by-name,0,False,2021-02-01 16:56:13.209000+00:00
233,60106245db5b643e9ca0542f,access2,access_from-dataframe_rows-by-condition,0,True,2021-02-01 16:56:36.796000+00:00
234,60106245db5b643e9ca0542f,access2,access_from-dataframe_column(s)-by-name,1,True,2021-02-01 16:56:50.165000+00:00
235,60106245db5b643e9ca0542f,calculate1,calculate_vectors_elementwise,0,False,2021-02-01 17:00:04.265000+00:00
236,60106245db5b643e9ca0542f,calculate1,calculate_vectors_with-single-value,0,False,2021-02-01 17:00:12.810000+00:00
237,60106245db5b643e9ca0542f,calculate1,calculate_vectors_pairwise,0,False,2021-02-01 17:00:16.367000+00:00
238,60106245db5b643e9ca0542f,calculate1,calculate_matrices_elementwise,0,True,2021-02-01 17:00:24.289000+00:00
239,60106245db5b643e9ca0542f,calculate1,calculate_matrices_aggregation,1,True,2021-02-01 17:00:32.435000+00:00
240,60106245db5b643e9ca0542f,calculate2,calculate_vectors_pairwise,0,True,2021-02-01 17:01:08.408000+00:00
241,60106245db5b643e9ca0542f,calculate2,calculate_matrices_mask,1,False,2021-02-01 17:01:28.430000+00:00
242,60106245db5b643e9ca0542f,calculate2,access_from-matrix_by-condition,1,True,2021-02-01 17:01:46.299000+00:00
243,60106245db5b643e9ca0542f,combine1,combine_dataframes_binding-horizontally,0,False,2021-02-01 17:02:30.411000+00:00
244,60106245db5b643e9ca0542f,combine1,combine_dataframes_binding-vertically,0,True,2021-02-01 17:02:33.014000+00:00
245,60106245db5b643e9ca0542f,combine1,combine_dataframes_with-vector,1,False,2021-02-01 17:02:47.273000+00:00
246,60106245db5b643e9ca0542f,combine1,calculate_dataframes_aggregation,1,False,2021-02-01 17:03:02.167000+00:00
247,60106245db5b643e9ca0542f,combine1,calculate_dataframes_aggregation,1,False,2021-02-01 17:03:06.005000+00:00
248,60106245db5b643e9ca0542f,combine1,calculate_dataframes_rowwise-aggregation,1,True,2021-02-01 17:03:10.116000+00:00
249,60106245db5b643e9ca0542f,restructure1,calculate_dataframes_rowwise-aggregation,0,False,2021-02-01 17:04:29.902000+00:00
250,60106245db5b643e9ca0542f,restructure1,calculate_dataframes_columnwise-aggregation,0,False,2021-02-01 17:04:32.462000+00:00
251,60106245db5b643e9ca0542f,restructure1,calculate_dataframes_groupwise-aggregation,0,False,2021-02-01 17:04:35.482000+00:00
252,60106245db5b643e9ca0542f,restructure1,calculate_dataframes_aggregation,0,False,2021-02-01 17:04:38.591000+00:00
253,60106245db5b643e9ca0542f,restructure1,calculate_dataframes_elementwise,0,False,2021-02-01 17:04:41.315000+00:00
254,60106245db5b643e9ca0542f,restructure1,calculate_dataframes_with-single-value,0,False,2021-02-01 17:04:43.526000+00:00
255,60106245db5b643e9ca0542f,restructure1,restructure_dataframes_sorting-by-column,0,False,2021-02-01 17:05:21.752000+00:00
256,60106245db5b643e9ca0542f,restructure1,restructure_dataframes_pivoting-long-to-wide,0,False,2021-02-01 17:05:24.480000+00:00
257,60106245db5b643e9ca0542f,restructure1,access_from-matrix_by-condition,0,False,2021-02-01 17:06:16.673000+00:00
258,60106245db5b643e9ca0542f,restructure1,access_from-matrix_indices-by-condition,0,False,2021-02-01 17:06:20.217000+00:00
259,60106245db5b643e9ca0542f,restructure1,access_from-matrix_row-and-column-combination,0,False,2021-02-01 17:06:22.690000+00:00
260,60106245db5b643e9ca0542f,restructure1,access_from-matrix_multiple-values,0,False,2021-02-01 17:06:25.436000+00:00
261,60106245db5b643e9ca0542f,restructure1,access_from-matrix_single-value,0,False,2021-02-01 17:06:27.999000+00:00
262,60106245db5b643e9ca0542f,restructure1,combine_dataframes_with-vector,0,False,2021-02-01 17:06:50.453000+00:00
263,60106245db5b643e9ca0542f,restructure1,combine_dataframes_binding-vertically,0,False,2021-02-01 17:06:53.250000+00:00
264,60106245db5b643e9ca0542f,restructure1,combine_dataframes_binding-horizontally,0,False,2021-02-01 17:06:55.672000+00:00
265,60106245db5b643e9ca0542f,restructure1,combine_dataframes_by-merging,0,False,2021-02-01 17:06:57.856000+00:00
266,60106245db5b643e9ca0542f,restructure1,combine_matrices_binding-vertically,0,False,2021-02-01 17:07:03.861000+00:00
267,60106245db5b643e9ca0542f,restructure1,combine_matrices_binding-horizontally,0,False,2021-02-01 17:07:11.271000+00:00
268,60106245db5b643e9ca0542f,restructure1,combine_dataframes_with-vector,0,False,2021-02-01 17:08:01.418000+00:00
269,60106245db5b643e9ca0542f,restructure1,restructure_vectors_by-sorting,0,False,2021-02-01 17:08:08.108000+00:00
270,60106245db5b643e9ca0542f,restructure1,restructure_matrices_rotating,0,False,2021-02-01 17:08:14.273000+00:00
271,60106245db5b643e9ca0542f,restructure1,calculate_dataframes_calculating-new-column,0,True,2021-02-01 17:08:38.473000+00:00
272,60106245db5b643e9ca0542f,restructure1,restructure_vectors_by-sorting,1,False,2021-02-01 17:08:49.960000+00:00
273,60106245db5b643e9ca0542f,restructure1,restructure_dataframes_sorting-by-column,1,True,2021-02-01 17:09:07.660000+00:00
274,60106245db5b643e9ca0542f,restructure1,restructure_vectors_by-sorting,2,False,2021-02-01 17:12:51.202000+00:00
275,60106245db5b643e9ca0542f,restructure1,restructure_matrices_flattening,2,False,2021-02-01 17:12:53.804000+00:00
276,60106245db5b643e9ca0542f,restructure1,restructure_matrices_rotating,2,False,2021-02-01 17:12:56.211000+00:00
277,60106245db5b643e9ca0542f,restructure1,restructure_dataframes_pivoting-long-to-wide,2,False,2021-02-01 17:13:00.371000+00:00
278,60106245db5b643e9ca0542f,restructure1,access_from-matrix_indices-by-condition,2,False,2021-02-01 17:13:31.668000+00:00
279,60106245db5b643e9ca0542f,restructure1,access_from-matrix_by-condition,2,False,2021-02-01 17:13:34.083000+00:00
280,60106245db5b643e9ca0542f,restructure1,access_from-matrix_by-mask,2,False,2021-02-01 17:13:37.600000+00:00
281,60106245db5b643e9ca0542f,restructure1,access_from-matrix_rows-or-columns,2,False,2021-02-01 17:13:40.396000+00:00
282,60106245db5b643e9ca0542f,restructure1,access_from-matrix_multiple-values,2,False,2021-02-01 17:13:43.261000+00:00
283,60106245db5b643e9ca0542f,restructure1,access_from-matrix_single-value,2,False,2021-02-01 17:13:45.911000+00:00
284,60106245db5b643e9ca0542f,restructure1,access_from-dataframe_rows-by-condition,2,False,2021-02-01 17:13:56.550000+00:00
285,60106245db5b643e9ca0542f,restructure1,access_from-dataframe_row-indices-by-condition,2,False,2021-02-01 17:13:59.620000+00:00
286,60106245db5b643e9ca0542f,restructure1,access_from-dataframe_rows-by-mask,2,False,2021-02-01 17:14:01.996000+00:00
287,60106245db5b643e9ca0542f,restructure1,access_from-dataframe_rows-or-columns-by-index,2,True,2021-02-01 17:14:04.364000+00:00
288,60106245db5b643e9ca0542f,restructure1,access_from-dataframe_column(s)-by-name,3,True,2021-02-01 17:14:19.610000+00:00
289,60106245db5b643e9ca0542f,restructure1,restructure_dataframes_pivoting-long-to-wide,0,False,2021-02-01 17:05:24.480000+00:00
290,60106245db5b643e9ca0542f,restructure2,restructure_dataframes_pivoting-wide-to-long,0,True,2021-02-01 17:15:18.350000+00:00
291,60106245db5b643e9ca0542f,restructure2,calculate_dataframes_groupwise-aggregation,1,True,2021-02-01 17:17:31.058000+00:00
292,60185e4ef8a80c12afba1014,create1,create_dataframe_from-vectors,0,False,2021-02-01 20:17:41.289000+00:00
293,60185e4ef8a80c12afba1014,create1,create_vector_from-smaller-vectors,0,True,2021-02-01 20:18:06.382000+00:00
294,60185e4ef8a80c12afba1014,create1,create_vector_by-repeating-vectors,1,True,2021-02-01 20:18:12.156000+00:00
295,60185e4ef8a80c12afba1014,create1,create_matrix_from-multiple-vectors,2,True,2021-02-01 20:18:38.017000+00:00
296,60185e4ef8a80c12afba1014,create2,create_vector_arithmetic-sequence,0,True,2021-02-01 20:19:04.013000+00:00
297,60185e4ef8a80c12afba1014,create2,create_vector_by-repeating-vectors,1,True,2021-02-01 20:19:18.391000+00:00
298,60185e4ef8a80c12afba1014,create2,create_matrix_by-folding-a-vector,2,True,2021-02-01 20:19:42.439000+00:00
299,60185e4ef8a80c12afba1014,create2,create_dataframe_from-a-matrix,3,True,2021-02-01 20:19:54.618000+00:00
300,60185e4ef8a80c12afba1014,access1,access_from-matrix_rows-or-columns,0,True,2021-02-01 20:37:52.796000+00:00
301,60185e4ef8a80c12afba1014,access1,access_from-dataframe_element-by-index,1,False,2021-02-01 20:38:35.155000+00:00
302,60185e4ef8a80c12afba1014,access1,access_from-dataframe_rows-or-columns-by-index,1,False,2021-02-01 20:38:47.155000+00:00
303,60185e4ef8a80c12afba1014,access1,access_from-matrix_row-and-column-combination,1,True,2021-02-01 20:38:59.779000+00:00
304,60185e4ef8a80c12afba1014,access1,create_vector_without-names,2,False,2021-02-01 20:39:48.527000+00:00
305,60185e4ef8a80c12afba1014,access1,create_vector_from-smaller-vectors,2,True,2021-02-01 20:40:04.602000+00:00
306,60185e4ef8a80c12afba1014,access2,access_from-dataframe_rows-by-condition,0,True,2021-02-01 20:41:19.351000+00:00
307,60185e4ef8a80c12afba1014,access2,access_from-dataframe_row-indices-by-condition,1,False,2021-02-01 20:41:46.426000+00:00
308,60185e4ef8a80c12afba1014,access2,access_from-dataframe_rows-or-columns-by-index,1,False,2021-02-01 20:42:05.041000+00:00
309,60185e4ef8a80c12afba1014,access2,access_from-dataframe_rows-by-mask,1,False,2021-02-01 20:42:31.621000+00:00
310,60185e4ef8a80c12afba1014,access2,access_from-dataframe_rows-or-columns-by-index,1,False,2021-02-01 20:42:35.815000+00:00
311,60185e4ef8a80c12afba1014,access2,access_from-dataframe_rows-by-condition,1,False,2021-02-01 20:42:39.459000+00:00
312,60185e4ef8a80c12afba1014,access2,access_from-dataframe_row-indices-by-condition,1,False,2021-02-01 20:42:41.510000+00:00
313,60185e4ef8a80c12afba1014,access2,access_from-dataframe_column(s)-by-name,1,True,2021-02-01 20:43:53.824000+00:00
314,60185e4ef8a80c12afba1014,calculate1,calculate_dataframes_elementwise,0,False,2021-02-01 21:05:00.923000+00:00
315,60185e4ef8a80c12afba1014,calculate1,calculate_matrices_elementwise,0,True,2021-02-01 21:05:13.267000+00:00
316,60185e4ef8a80c12afba1014,calculate1,calculate_dataframes_with-single-value,1,False,2021-02-01 21:06:04.534000+00:00
317,60185e4ef8a80c12afba1014,calculate1,calculate_dataframes_aggregation,1,False,2021-02-01 21:06:11.478000+00:00
318,60185e4ef8a80c12afba1014,calculate1,calculate_matrices_aggregation,1,True,2021-02-01 21:06:21.351000+00:00
319,60185e4ef8a80c12afba1014,calculate2,calculate_dataframes_calculating-new-column,0,False,2021-02-01 21:07:47.376000+00:00
320,60185e4ef8a80c12afba1014,calculate2,calculate_vectors_pairwise,0,True,2021-02-01 21:08:12.589000+00:00
321,60185e4ef8a80c12afba1014,calculate2,calculate_matrices_mask,1,False,2021-02-01 21:09:09.442000+00:00
322,60185e4ef8a80c12afba1014,calculate2,access_from-matrix_by-condition,1,True,2021-02-01 21:09:51.574000+00:00
323,60185e4ef8a80c12afba1014,combine1,combine_dataframes_binding-vertically,0,True,2021-02-01 21:13:59.867000+00:00
324,60185e4ef8a80c12afba1014,combine1,calculate_dataframes_rowwise-aggregation,1,True,2021-02-01 21:14:47.989000+00:00
325,60185e4ef8a80c12afba1014,restructure1,calculate_dataframes_calculating-new-column,0,True,2021-02-01 21:19:57.649000+00:00
326,60185e4ef8a80c12afba1014,restructure1,restructure_dataframes_sorting-by-column,1,True,2021-02-01 21:20:36.019000+00:00
327,60185e4ef8a80c12afba1014,restructure1,access_from-dataframe_rows-by-condition,2,False,2021-02-01 21:20:59.811000+00:00
328,60185e4ef8a80c12afba1014,restructure1,access_from-dataframe_row-indices-by-condition,2,False,2021-02-01 21:21:15.721000+00:00
329,60185e4ef8a80c12afba1014,restructure1,calculate_dataframes_rowwise-aggregation,2,False,2021-02-01 21:22:08.796000+00:00
330,60185e4ef8a80c12afba1014,restructure1,access_from-dataframe_rows-or-columns-by-index,2,True,2021-02-01 21:22:54.513000+00:00
331,60185e4ef8a80c12afba1014,restructure1,restructure_dataframes_pivoting-long-to-wide,3,False,2021-02-01 21:23:07.256000+00:00
332,60185e4ef8a80c12afba1014,restructure1,access_from-dataframe_column(s)-by-name,3,True,2021-02-01 21:24:23.758000+00:00
333,60185e4ef8a80c12afba1014,restructure2,restructure_dataframes_pivoting-wide-to-long,0,True,2021-02-01 21:24:41.201000+00:00
334,60185e4ef8a80c12afba1014,restructure2,restructure_dataframes_pivoting-long-to-wide,1,False,2021-02-01 21:24:53.006000+00:00
335,60185e4ef8a80c12afba1014,restructure2,restructure_dataframes_sorting-by-column,1,False,2021-02-01 21:24:58.495000+00:00
336,60185e4ef8a80c12afba1014,restructure2,combine_dataframes_binding-vertically,1,False,2021-02-01 21:25:35.528000+00:00
337,60185e4ef8a80c12afba1014,restructure2,calculate_dataframes_columnwise-aggregation,1,False,2021-02-01 21:25:49.199000+00:00
338,60185e4ef8a80c12afba1014,restructure2,calculate_dataframes_groupwise-aggregation,1,True,2021-02-01 21:25:55.074000+00:00
340,6018f3a9f8a80c12afba217e,create1,create_vector_without-names,0,False,2021-02-02 06:59:40.715000+00:00
341,6018f3a9f8a80c12afba217e,create1,create_vector_from-smaller-vectors,0,True,2021-02-02 07:00:29.926000+00:00
342,6018f3a9f8a80c12afba217e,create1,create_vector_by-repeating-vectors,1,True,2021-02-02 07:01:03.222000+00:00
343,6018f3a9f8a80c12afba217e,create1,create_vector_from-smaller-vectors,2,False,2021-02-02 07:01:42.201000+00:00
344,6018f3a9f8a80c12afba217e,create1,create_vector_from-smaller-vectors,2,False,2021-02-02 07:01:46.516000+00:00
345,6018f3a9f8a80c12afba217e,create1,create_vector_arithmetic-sequence,2,False,2021-02-02 07:02:00.747000+00:00
346,6018f3a9f8a80c12afba217e,create1,create_matrix_by-folding-a-vector,2,False,2021-02-02 07:02:19.971000+00:00
347,6018f3a9f8a80c12afba217e,create1,create_matrix_from-multiple-vectors,2,True,2021-02-02 07:02:23.759000+00:00
348,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-vectors,0,False,2021-02-02 07:03:03.625000+00:00
349,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-a-matrix,0,False,2021-02-02 07:03:06.081000+00:00
350,6018f3a9f8a80c12afba217e,create2,create_matrix_by-folding-a-vector,0,False,2021-02-02 07:03:16.299000+00:00
351,6018f3a9f8a80c12afba217e,create2,create_matrix_from-multiple-vectors,0,False,2021-02-02 07:03:18.643000+00:00
352,6018f56af8a80c12afba21e0,create1,create_vector_from-smaller-vectors,0,True,2021-02-02 07:03:39.190000+00:00
353,6018f56af8a80c12afba21e0,create1,create_vector_by-repeating-vectors,1,True,2021-02-02 07:03:54.556000+00:00
354,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-vectors,0,False,2021-02-02 07:04:11.300000+00:00
355,6018f56af8a80c12afba21e0,create1,create_matrix_from-multiple-vectors,2,True,2021-02-02 07:04:29.362000+00:00
356,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-a-matrix,0,False,2021-02-02 07:04:47.875000+00:00
357,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-vectors,0,False,2021-02-02 07:05:26.163000+00:00
358,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-a-matrix,1,False,2021-02-02 07:06:00.954000+00:00
359,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-vectors,1,False,2021-02-02 07:06:03.907000+00:00
360,6018f3a9f8a80c12afba217e,create2,create_matrix_from-multiple-vectors,1,False,2021-02-02 07:06:06.830000+00:00
361,6018f3a9f8a80c12afba217e,create2,create_matrix_by-folding-a-vector,1,False,2021-02-02 07:06:10.265000+00:00
362,6018f56af8a80c12afba21e0,create2,create_vector_arithmetic-sequence,0,True,2021-02-02 07:07:20.305000+00:00
363,6018f56af8a80c12afba21e0,create2,create_vector_by-repeating-vectors,1,True,2021-02-02 07:07:30.545000+00:00
364,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-a-matrix,2,False,2021-02-02 07:07:30.704000+00:00
365,6018f56af8a80c12afba21e0,create2,create_matrix_by-folding-a-vector,2,True,2021-02-02 07:07:56.363000+00:00
366,6018f56af8a80c12afba21e0,create2,create_dataframe_from-a-matrix,3,True,2021-02-02 07:08:07.466000+00:00
367,6018f495f8a80c12afba21aa,create1,create_vector_without-names,0,False,2021-02-02 07:08:12.434000+00:00
368,6018f3a9f8a80c12afba217e,create2,create_dataframe_from-a-matrix,3,True,2021-02-02 07:08:12.521000+00:00
369,6018f3a9f8a80c12afba217e,create2,create_matrix_by-folding-a-vector,2,True,2021-02-02 07:09:12.293000+00:00
370,6018f495f8a80c12afba21aa,create1,create_vector_arithmetic-sequence,0,False,2021-02-02 07:09:15.373000+00:00
371,6018f3a9f8a80c12afba217e,create2,create_vector_by-repeating-vectors,1,True,2021-02-02 07:09:34.879000+00:00
372,6018f495f8a80c12afba21aa,create1,create_vector_by-repeating-vectors,1,True,2021-02-02 07:09:42.922000+00:00
373,6018f495f8a80c12afba21aa,create1,create_vector_from-smaller-vectors,0,True,2021-02-02 07:09:51.177000+00:00
374,6018f3a9f8a80c12afba217e,create2,create_vector_without-names,0,False,2021-02-02 07:09:54.106000+00:00
375,6018f3a9f8a80c12afba217e,create2,create_vector_arithmetic-sequence,0,True,2021-02-02 07:10:03.046000+00:00
376,6018f495f8a80c12afba21aa,create1,create_dataframe_from-vectors,2,False,2021-02-02 07:10:18.323000+00:00
377,6018f495f8a80c12afba21aa,create1,create_vector_arithmetic-sequence,2,False,2021-02-02 07:10:25.461000+00:00
378,6018f495f8a80c12afba21aa,create1,create_vector_by-repeating-vectors,2,False,2021-02-02 07:10:30.872000+00:00
379,6018f495f8a80c12afba21aa,create1,create_vector_from-smaller-vectors,2,False,2021-02-02 07:10:33.742000+00:00
380,6018f495f8a80c12afba21aa,create1,create_dataframe_from-a-matrix,2,False,2021-02-02 07:10:42.976000+00:00
381,6018f495f8a80c12afba21aa,create1,create_matrix_by-folding-a-vector,2,False,2021-02-02 07:10:50.454000+00:00
382,6018f495f8a80c12afba21aa,create1,create_matrix_from-multiple-vectors,2,True,2021-02-02 07:10:53.897000+00:00
383,6018f495f8a80c12afba21aa,create2,create_dataframe_from-vectors,0,False,2021-02-02 07:11:47.754000+00:00
384,6018f495f8a80c12afba21aa,create2,create_dataframe_from-a-matrix,0,False,2021-02-02 07:11:55.466000+00:00
385,6018f495f8a80c12afba21aa,create2,create_matrix_by-folding-a-vector,0,False,2021-02-02 07:12:08.532000+00:00
386,6018f495f8a80c12afba21aa,create2,create_matrix_from-multiple-vectors,0,False,2021-02-02 07:12:11.771000+00:00
387,6018f495f8a80c12afba21aa,create2,create_vector_by-repeating-vectors,0,False,2021-02-02 07:12:14.632000+00:00
388,6018f495f8a80c12afba21aa,create2,create_vector_from-smaller-vectors,0,False,2021-02-02 07:12:16.878000+00:00
389,6018f495f8a80c12afba21aa,create2,create_vector_arithmetic-sequence,0,True,2021-02-02 07:12:19.068000+00:00
390,6018f495f8a80c12afba21aa,create2,create_matrix_by-folding-a-vector,1,False,2021-02-02 07:12:46.229000+00:00
391,6018f495f8a80c12afba21aa,create2,create_matrix_from-multiple-vectors,1,False,2021-02-02 07:12:50.185000+00:00
